	1.59	0.94	5.00	2.49
	1.60	0.95	5.00	2.49
	1.61	0.96	5.00	2.49
	1.62	0.96	5.00	2.49
	1.63	0.97	5.00	2.49
	1.65	0.98	5.00	2.49
	1.66	0.99	5.00	2.50
	1.67	1.00	5.00	2.49
	1.68	1.01	5.00	2.49
	1.69	1.01	5.00	2.49
	1.71	1.02	5.00	2.49
	1.72	1.03	5.00	2.49
	1.73	1.04	5.00	2.49
	1.74	1.04	5.00	2.49
	1.75	1.05	5.00	2.49
	1.76	1.06	5.00	2.49
	1.77	1.07	5.00	2.49
	1.78	1.07	5.00	2.49
	1.79	1.08	5.00	2.49
	1.81	1.09	5.00	2.49
	1.82	1.09	5.00	2.49
	1.83	1.10	5.00	2.50
	1.84	1.11	5.00	2.49
	1.85	1.11	5.00	2.49
	1.86	1.12	5.00	2.49
	1.87	1.13	5.00	2.49
	1.89	1.13	5.00	2.49
	1.90	1.14	5.00	2.49
	1.91	1.14	5.00	2.49
	1.92	1.15	5.00	2.49
	1.94	1.16	5.00	2.49
	1.94	1.16	5.00	2.49
	1.96	1.17	5.00	2.49
	1.96	1.17	5.00	2.49
	1.97	1.18	5.00	2.49
	1.99	1.18	5.00	2.49
	2.00	1.19	5.00	2.49
	2.01	1.19	5.00	2.49
	2.02	1.20	5.00	2.49
	2.03	1.20	4.92	2.49
	2.04	1.21	4.85	2.49
	2.05	1.21	4.78	2.49
	2.06	1.21	4.70	2.49
	2.08	1.22	4.58	2.49
	2.09	1.22	4.50	2.49
	2.10	1.23	4.37	2.49
	2.11	1.23	4.35	2.49
	2.12	1.23	4.22	2.49
	2.13	1.24	4.19	2.49
	2.14	1.24	4.06	2.49
	2.15	1.24	3.98	2.49
	2.16	1.25	3.90	2.49
	2.17	1.25	3.82	2.49
	2.18	1.25	3.73	2.49
	2.19	1.26	3.65	2.49
	2.20	1.26	3.57	2.49
	2.21	1.26	3.48	2.49
	2.22	1.27	3.40	2.49
	2.23	1.27	3.31	2.50
	2.24	1.27	3.28	2.49
	2.24	1.27	3.19	2.49
	2.25	1.28	3.10	2.50
	2.26	1.28	3.07	2.49
	2.27	1.28	2.93	2.49
	2.28	1.28	2.84	2.49
	2.29	1.28	2.80	2.49
	2.30	1.29	2.71	2.49
	2.31	1.29	2.62	2.49
	2.31	1.29	2.58	2.49
	2.32	1.29	2.49	2.49
	2.33	1.29	2.45	2.50
	2.34	1.30	2.41	2.49
	2.34	1.30	2.32	2.49
	2.35	1.30	2.27	2.49
	2.35	1.30	2.23	2.49
	2.36	1.30	2.14	2.49
	2.37	1.30	2.09	2.49
	2.37	1.30	2.05	2.49
	2.38	1.30	2.01	2.49
	2.38	1.31	1.96	2.49
	2.39	1.31	1.92	2.49
	2.39	1.31	1.87	2.49
	2.39	1.31	1.83	2.50
	2.40	1.31	1.83	2.49
	2.40	1.31	1.74	2.49
	2.40	1.31	1.74	2.49
	2.41	1.31	1.65	2.49
	2.41	1.31	1.70	2.49
	2.41	1.31	1.66	2.49
	2.42	1.31	1.56	2.49
	2.42	1.32	1.56	2.49
	2.42	1.32	1.57	2.49
	2.43	1.32	1.52	2.50
	2.43	1.32	1.52	2.49
	2.43	1.32	1.48	2.49
	2.43	1.32	1.48	2.49
	2.43	1.32	1.48	2.49
	2.44	1.32	1.44	2.49
	2.44	1.32	1.44	2.50
	2.44	1.32	1.50	2.49
	2.44	1.32	1.40	2.49
	2.44	1.32	1.40	2.49
	2.44	1.32	1.40	2.49
	2.44	1.32	1.41	2.49
	2.44	1.32	1.41	2.49
	2.45	1.32	1.36	2.49
	2.45	1.32	1.36	2.50
	2.45	1.32	1.42	2.49
	2.45	1.32	1.37	2.49
	2.45	1.33	1.37	2.49
	2.45	1.33	1.38	2.49
	2.45	1.33	1.38	2.49
	2.45	1.33	1.38	2.49
	2.45	1.33	1.38	2.49
	2.45	1.33	1.39	2.49
	2.44	1.33	1.44	2.49
	2.44	1.33	1.45	2.49
	2.44	1.33	1.45	2.49
	2.45	1.33	1.40	2.49
	2.44	1.33	1.45	2.49
	2.44	1.33	1.51	2.49
	2.44	1.33	1.51	2.49
	2.44	1.33	1.52	2.49
	2.44	1.33	1.52	2.49
	2.43	1.33	1.58	2.49
	2.43	1.33	1.58	2.49
	2.43	1.33	1.58	2.50
	2.43	1.33	1.64	2.49
	2.43	1.33	1.65	2.49
	2.43	1.34	1.65	2.50
	2.42	1.34	1.76	2.50
	2.42	1.34	1.76	2.49
	2.42	1.34	1.72	2.49
	2.42	1.34	1.77	2.50
	2.42	1.34	1.83	2.49
	2.42	1.34	1.78	2.49
	2.41	1.34	1.84	2.49
	2.42	1.34	1.79	2.49
	2.41	1.34	1.85	2.49
	2.41	1.34	1.91	2.49
	2.40	1.34	1.97	2.49
	2.41	1.34	1.92	2.49
	2.40	1.35	1.98	2.49
	2.40	1.35	1.98	2.49
	2.40	1.35	1.99	2.50
	2.40	1.35	2.10	2.50
	2.40	1.35	2.11	2.49
	2.39	1.35	2.11	2.49
	2.39	1.35	2.12	2.49
	2.39	1.35	2.13	2.49
	2.39	1.35	2.18	2.50
	2.39	1.35	2.24	2.49
	2.39	1.36	2.25	2.49
	2.39	1.36	2.26	2.49
	2.39	1.36	2.26	2.49
	2.39	1.36	2.27	2.49
	2.39	1.36	2.28	2.49
	2.38	1.36	2.34	2.49
	2.38	1.36	2.40	2.49
	2.38	1.36	2.35	2.49
	2.38	1.36	2.41	2.49
	2.38	1.37	2.42	2.49
	2.37	1.37	2.48	2.49
	2.37	1.37	2.49	2.49
	2.37	1.37	2.50	2.49
	2.37	1.37	2.51	2.49
	2.37	1.37	2.52	2.49
	2.37	1.37	2.58	2.49
	2.37	1.37	2.58	2.49
	2.37	1.38	2.59	2.49
	2.37	1.38	2.60	2.49
	2.36	1.38	2.66	2.49
	2.36	1.38	2.67	2.49
	2.37	1.38	2.63	2.49
	2.36	1.38	2.69	2.49
	2.36	1.38	2.70	2.49
	2.36	1.38	2.76	2.49
	2.36	1.39	2.72	2.50
	2.36	1.39	2.78	2.50
	2.36	1.39	2.79	2.49
	2.36	1.39	2.74	2.49
	2.36	1.39	2.80	2.50
	2.36	1.39	2.81	2.49
	2.36	1.39	2.77	2.49
	2.36	1.40	2.78	2.49
	2.36	1.40	2.79	2.50
	2.36	1.40	2.90	2.49
	2.36	1.40	2.81	2.49
	2.36	1.40	2.82	2.49
	2.36	1.40	2.88	2.49
	2.36	1.40	2.89	2.49
	2.36	1.40	2.90	2.49
	2.36	1.41	2.85	2.49
	2.36	1.41	2.86	2.49
	2.36	1.41	2.92	2.49
	2.36	1.41	2.93	2.49
	2.36	1.41	2.89	2.49
	2.36	1.41	2.90	2.49
	2.37	1.41	2.86	2.49
	2.36	1.42	2.92	2.49
	2.36	1.42	2.93	2.49
	2.37	1.42	2.88	2.50
	2.36	1.42	2.99	2.49
	2.37	1.42	2.90	2.49
	2.36	1.42	2.96	2.49
	2.37	1.42	2.92	2.49
	2.37	1.42	2.93	2.49
	2.37	1.43	2.93	2.49
	2.37	1.43	2.94	2.49
	2.37	1.43	2.90	2.49
	2.37	1.43	2.91	2.50
	2.37	1.43	2.97	2.49
	2.37	1.43	2.93	2.49
	2.37	1.43	2.93	2.49
	2.38	1.43	2.89	2.49
	2.38	1.44	2.90	2.49
	2.38	1.44	2.91	2.49
	2.38	1.44	2.91	2.49
	2.38	1.44	2.92	2.49
	2.38	1.44	2.88	2.49
	2.38	1.44	2.89	2.49
	2.38	1.44	2.89	2.49
	2.38	1.44	2.90	2.49
	2.38	1.44	2.91	2.49
	2.39	1.45	2.86	2.49
	2.39	1.45	2.87	2.50
	2.39	1.45	2.88	2.49
	2.39	1.45	2.83	2.49
	2.39	1.45	2.84	2.49
	2.39	1.45	2.80	2.50
	2.39	1.45	2.85	2.49
	2.39	1.45	2.81	2.49
	2.39	1.45	2.82	2.49
	2.39	1.46	2.82	2.49
	2.40	1.46	2.78	2.49
	2.40	1.46	2.78	2.49
	2.40	1.46	2.74	2.49
	2.40	1.46	2.80	2.49
	2.40	1.46	2.75	2.49
	2.40	1.46	2.81	2.49
	2.40	1.46	2.76	2.49
	2.41	1.46	2.72	2.49
	2.41	1.46	2.72	2.49
	2.41	1.46	2.73	2.49
	2.41	1.46	2.73	2.49
	2.41	1.47	2.74	2.49
	2.41	1.47	2.69	2.49
	2.42	1.47	2.65	2.49
	2.41	1.47	2.70	2.49
	2.42	1.47	2.66	2.49
	2.42	1.47	2.66	2.49
	2.42	1.47	2.67	2.49
	2.42	1.47	2.67	2.49
	2.42	1.47	2.62	2.49
	2.42	1.47	2.63	2.49
	2.42	1.47	2.63	2.49
	2.42	1.47	2.64	2.49
	2.43	1.47	2.59	2.49
	2.43	1.47	2.59	2.50
	2.43	1.48	2.65	2.49
	2.43	1.48	2.60	2.49
	2.43	1.48	2.56	2.49
	2.43	1.48	2.56	2.49
	2.43	1.48	2.62	2.49
	2.43	1.48	2.62	2.49
	2.43	1.48	2.57	2.49
	2.43	1.48	2.58	2.49
	2.43	1.48	2.58	2.49
	2.44	1.48	2.53	2.49
	2.44	1.48	2.54	2.49
	2.44	1.48	2.54	2.49
	2.44	1.48	2.54	2.49
	2.44	1.48	2.49	2.49
	2.44	1.48	2.55	2.49
	2.44	1.48	2.55	2.49
	2.44	1.48	2.51	2.49
	2.45	1.48	2.46	2.49
	2.44	1.49	2.51	2.49
	2.44	1.49	2.52	2.49
	2.44	1.49	2.52	2.49
	2.45	1.49	2.47	2.49
	2.45	1.49	2.47	2.49
	2.45	1.49	2.48	2.49
	2.45	1.49	2.48	2.49
	2.45	1.49	2.43	2.50
	2.45	1.49	2.48	2.49
	2.45	1.49	2.44	2.49
	2.45	1.49	2.49	2.49
	2.45	1.49	2.44	2.49
	2.45	1.49	2.44	2.49
	2.45	1.49	2.45	2.49
	2.45	1.49	2.45	2.49
	2.45	1.49	2.45	2.49
	2.45	1.49	2.45	2.49
	2.45	1.49	2.46	2.49
	2.45	1.49	2.46	2.49
	2.46	1.49	2.41	2.49
	2.45	1.49	2.46	2.49
	2.46	1.49	2.41	2.49
	2.45	1.49	2.47	2.49
	2.46	1.49	2.42	2.49
	2.46	1.50	2.42	2.50
	2.46	1.50	2.48	2.49
	2.46	1.50	2.43	2.49
	2.46	1.50	2.43	2.49
	2.46	1.50	2.43	2.49
	2.46	1.50	2.43	2.49
	2.46	1.50	2.38	2.49
	2.46	1.50	2.44	2.49
	2.46	1.50	2.44	2.49
	2.46	1.50	2.44	2.49
	2.46	1.50	2.45	2.50
	2.46	1.50	2.50	2.49
	2.46	1.50	2.40	2.49
	2.46	1.50	2.45	2.49
	2.46	1.50	2.45	2.49
	2.46	1.50	2.41	2.49
	2.46	1.50	2.41	2.49
	2.46	1.50	2.41	2.49
	2.46	1.50	2.46	2.49
	2.46	1.50	2.47	2.49
	2.46	1.50	2.42	2.49
	2.46	1.50	2.42	2.49
	2.46	1.50	2.42	2.49
	2.46	1.50	2.42	2.49
	2.46	1.50	2.42	2.49
	2.46	1.50	2.43	2.49
	2.46	1.50	2.43	2.49
	2.46	1.50	2.48	2.49
	2.46	1.50	2.48	2.49
	2.46	1.50	2.49	2.49
	2.46	1.50	2.44	2.49
	2.46	1.51	2.44	2.50
	2.46	1.51	2.54	2.49
	2.46	1.51	2.44	2.49
	2.46	1.51	2.45	2.49
	2.46	1.51	2.50	2.49
	2.46	1.51	2.45	2.49
	2.46	1.51	2.45	2.49
	2.46	1.51	2.45	2.49
	2.46	1.51	2.46	2.49
	2.46	1.51	2.46	2.49
	2.46	1.51	2.46	2.49
	2.46	1.51	2.51	2.49
	2.46	1.51	2.46	2.49
	2.46	1.51	2.47	2.49
	2.46	1.51	2.47	2.49
	2.46	1.51	2.52	2.49
	2.46	1.51	2.47	2.49
	2.46	1.51	2.47	2.49
	2.46	1.51	2.48	2.49
	2.46	1.51	2.53	2.49
	2.46	1.51	2.53	2.49
	2.46	1.51	2.48	2.49
	2.46	1.51	2.54	2.49
	2.46	1.51	2.49	2.49
	2.46	1.51	2.49	2.50
	2.46	1.51	2.54	2.49
	2.46	1.51	2.49	2.49
	2.46	1.51	2.50	2.49
	2.46	1.51	2.50	2.49
	2.46	1.51	2.50	2.49
	2.46	1.51	2.50	2.49
	2.46	1.51	2.50	2.49
	2.46	1.52	2.51	2.49
	2.46	1.52	2.56	2.49
	2.46	1.52	2.56	2.49
	2.46	1.52	2.56	2.49
	2.46	1.52	2.51	2.49
	2.47	1.52	2.46	2.49
	2.46	1.52	2.52	2.49
	2.46	1.52	2.52	2.49
	2.46	1.52	2.52	2.49
	2.46	1.52	2.52	2.49
	2.46	1.52	2.53	2.49
	2.46	1.52	2.53	2.49
	2.46	1.52	2.53	2.49
	2.46	1.52	2.53	2.49
	2.46	1.52	2.53	2.49
	2.46	1.52	2.54	2.49
	2.46	1.52	2.54	2.49
	2.46	1.52	2.59	2.49
	2.46	1.52	2.54	2.49
	2.46	1.52	2.54	2.49
	2.46	1.52	2.55	2.49
	2.46	1.52	2.55	2.49
	2.46	1.52	2.55	2.49
	2.46	1.52	2.55	2.49
	2.47	1.52	2.50	2.49
	2.46	1.52	2.56	2.49
	2.46	1.52	2.56	2.49
	2.46	1.52	2.56	2.49
	2.46	1.52	2.56	2.49
	2.46	1.52	2.56	2.49
	2.46	1.52	2.57	2.49
	2.46	1.52	2.57	2.49
	2.46	1.52	2.57	2.49
	2.47	1.52	2.52	2.49
	2.46	1.53	2.57	2.49
	2.47	1.53	2.52	2.49
	2.47	1.53	2.52	2.49
	2.47	1.53	2.53	2.49
	2.46	1.53	2.58	2.49
	2.46	1.53	2.58	2.49
	2.47	1.53	2.53	2.49
	2.46	1.53	2.59	2.50
	2.47	1.53	2.59	2.49
	2.46	1.53	2.59	2.49
	2.46	1.53	2.59	2.49
	2.47	1.53	2.54	2.49
	2.47	1.53	2.54	2.49
	2.47	1.53	2.55	2.49
	2.47	1.53	2.55	2.49
	2.47	1.53	2.55	2.49
	2.47	1.53	2.50	2.49
	2.47	1.53	2.55	2.49
	2.47	1.53	2.55	2.49
	2.47	1.53	2.55	2.49
	2.47	1.53	2.56	2.49
	2.47	1.53	2.56	2.49
	2.47	1.53	2.56	2.50
	2.47	1.53	2.61	2.50
	2.47	1.53	2.62	2.49
	2.47	1.53	2.51	2.49
	2.47	1.53	2.51	2.49
	2.47	1.53	2.52	2.49
	2.47	1.53	2.57	2.49
	2.47	1.53	2.52	2.49
	2.47	1.53	2.57	2.49
	2.47	1.53	2.52	2.50
	2.47	1.53	2.63	2.49
	2.47	1.53	2.58	2.49
	2.47	1.53	2.53	2.49
	2.47	1.53	2.53	2.49
	2.47	1.53	2.53	2.49
	2.47	1.53	2.53	2.49
	2.47	1.53	2.53	2.49
	2.47	1.53	2.53	2.50
	2.48	1.53	2.53	2.49
	2.47	1.53	2.54	2.49
	2.47	1.53	2.54	2.49
	2.47	1.54	2.54	2.49
	2.47	1.54	2.54	2.50
	2.47	1.54	2.59	2.49
	2.47	1.54	2.54	2.49
	2.47	1.54	2.54	2.49
	2.48	1.54	2.49	2.49
	2.48	1.54	2.49	2.49
	2.48	1.54	2.50	2.49
	2.48	1.54	2.50	2.49
	2.47	1.54	2.55	2.49
	2.47	1.54	2.55	2.49
	2.48	1.54	2.50	2.50
	2.47	1.54	2.61	2.50
	2.47	1.54	2.61	2.49
	2.47	1.54	2.56	2.49
	2.47	1.54	2.56	2.50
	2.48	1.54	2.56	2.49
	2.47	1.54	2.56	2.49
	2.47	1.54	2.56	2.49
	2.48	1.54	2.46	2.49
	2.48	1.54	2.51	2.50
	2.48	1.54	2.57	2.49
	2.47	1.54	2.57	2.49
	2.48	1.54	2.52	2.49
	2.48	1.54	2.52	2.49
	2.48	1.54	2.52	2.49
	2.48	1.54	2.52	2.49
	2.48	1.54	2.52	2.49
	2.48	1.54	2.52	2.49
	2.48	1.54	2.47	2.49
	2.48	1.54	2.47	2.49
	2.48	1.54	2.52	2.49
	2.48	1.54	2.52	2.49
	2.48	1.54	2.53	2.49
	2.48	1.54	2.53	2.49
	2.48	1.54	2.53	2.49
	2.48	1.54	2.53	2.49
	2.48	1.54	2.53	2.49
	2.48	1.54	2.53	2.49
	2.48	1.54	2.53	2.50
	2.48	1.54	2.58	2.50
	2.48	1.54	2.59	2.49
	2.48	1.54	2.53	2.49
	2.48	1.54	2.48	2.50
	2.48	1.54	2.54	2.49
	2.48	1.54	2.49	2.49
	2.48	1.54	2.49	2.49
	2.48	1.54	2.49	2.49
	2.48	1.54	2.49	2.49
	2.48	1.54	2.49	2.50
	2.48	1.54	2.54	2.49
	2.48	1.54	2.54	2.50
	2.48	1.54	2.54	2.49
	2.48	1.54	2.49	2.49
	2.48	1.54	2.49	2.49
	2.48	1.54	2.49	2.49
	2.48	1.54	2.49	2.49
	2.48	1.54	2.49	2.49
	2.48	1.54	2.49	2.49
	2.48	1.54	2.50	2.49
	2.48	1.54	2.50	2.49
	2.48	1.54	2.50	2.49
	2.48	1.54	2.50	2.49
	2.48	1.54	2.50	2.49
	2.48	1.54	2.50	2.49
	2.48	1.54	2.55	2.49
	2.49	1.54	2.45	2.49
	2.48	1.54	2.50	2.49
	2.48	1.54	2.50	2.49
	2.48	1.55	2.50	2.49
	2.48	1.55	2.50	2.50
	2.48	1.55	2.56	2.49
	2.48	1.55	2.50	2.49
	2.48	1.55	2.51	2.49
	2.48	1.55	2.51	2.49
	2.49	1.55	2.45	2.49
	2.49	1.55	2.45	2.49
	2.48	1.55	2.51	2.49
	2.48	1.55	2.51	2.49
	2.48	1.55	2.51	2.50
	2.49	1.55	2.51	2.49
	2.49	1.55	2.46	2.49
	2.48	1.55	2.51	2.49
	2.48	1.55	2.51	2.49
	2.49	1.55	2.46	2.49
	2.48	1.55	2.51	2.49
	2.48	1.55	2.51	2.49
	2.48	1.55	2.51	2.49
	2.48	1.55	2.51	2.49
	2.48	1.55	2.51	2.50
	2.48	1.55	2.57	2.49
	2.49	1.55	2.46	2.49
	2.48	1.55	2.52	2.49
	2.49	1.55	2.47	2.49
	2.48	1.55	2.52	2.49
	2.48	1.55	2.52	2.49
	2.48	1.55	2.52	2.49
	2.48	1.55	2.52	2.49
	2.48	1.55	2.52	2.49
	2.48	1.55	2.52	2.49
	2.48	1.55	2.52	2.49
	2.48	1.55	2.52	2.49
	2.48	1.55	2.52	2.49
	2.49	1.55	2.47	2.49
	2.48	1.55	2.52	2.50
	2.48	1.55	2.58	2.49
	2.48	1.55	2.53	2.49
	2.48	1.55	2.53	2.49
	2.48	1.55	2.53	2.49
	2.49	1.55	2.48	2.49
	2.48	1.55	2.53	2.50
	2.48	1.55	2.58	2.49
	2.48	1.55	2.53	2.50
	2.48	1.55	2.58	2.49
	2.48	1.55	2.53	2.49
	2.48	1.55	2.53	2.49
	2.49	1.55	2.48	2.49
	2.49	1.55	2.48	2.49
	2.49	1.55	2.48	2.49
	2.49	1.55	2.48	2.49
	2.49	1.55	2.48	2.49
	2.48	1.55	2.53	2.49
	2.48	1.55	2.53	2.49
	2.48	1.55	2.54	2.49
	2.48	1.55	2.54	2.49
	2.48	1.55	2.54	2.49
	2.49	1.55	2.49	2.50
	2.49	1.55	2.54	2.49
	2.49	1.55	2.49	2.49
	2.48	1.55	2.54	2.49
	2.48	1.55	2.54	2.49
	2.49	1.55	2.49	2.49
	2.48	1.55	2.54	2.49
	2.48	1.55	2.54	2.49
	2.48	1.55	2.54	2.49
	2.49	1.55	2.49	2.49
	2.49	1.55	2.49	2.49
	2.49	1.55	2.49	2.49
	2.48	1.55	2.54	2.49
	2.49	1.55	2.49	2.49
	2.49	1.55	2.49	2.49
	2.49	1.55	2.49	2.49
	2.48	1.55	2.55	2.49
	2.48	1.55	2.55	2.49
	2.49	1.55	2.49	2.49
	2.49	1.55	2.49	2.49
	2.49	1.55	2.49	2.49
	2.49	1.55	2.50	2.49
	2.49	1.55	2.50	2.49
	2.49	1.55	2.50	2.49
	2.49	1.55	2.50	2.49
	2.49	1.55	2.50	2.49
	2.49	1.55	2.50	2.49
	2.49	1.55	2.50	2.49
	2.49	1.55	2.50	2.49
	2.49	1.55	2.50	2.49
	2.48	1.55	2.55	2.49
	2.49	1.55	2.50	2.50
	2.49	1.55	2.50	2.49
	2.49	1.55	2.50	2.49
	2.49	1.55	2.50	2.50
	2.48	1.55	2.60	2.49
	2.49	1.55	2.50	2.49
	2.49	1.55	2.50	2.49
	2.49	1.55	2.50	2.49
	2.49	1.55	2.50	2.49
	2.48	1.55	2.55	2.49
	2.48	1.55	2.56	2.49
	2.49	1.55	2.50	2.49
	2.49	1.55	2.50	2.49
	2.49	1.55	2.50	2.49
	2.49	1.55	2.50	2.49
	2.48	1.55	2.56	2.49
	2.49	1.55	2.51	2.49
	0.97	0.02	5.00	2.49
	0.99	0.03	5.00	2.49
	0.99	0.05	5.00	2.49
	0.99	0.06	5.00	2.49
	0.99	0.08	5.00	2.49
	0.99	0.09	5.00	2.49
	1.00	0.11	5.00	2.49
	0.99	0.12	5.00	2.49
	1.00	0.14	5.00	2.49
	1.00	0.15	5.00	2.49
	1.01	0.17	5.00	2.49
	1.01	0.18	5.00	2.49
	1.02	0.19	5.00	2.49
	1.02	0.21	5.00	2.49
	1.02	0.22	5.00	2.49
	1.03	0.24	5.00	2.49
	1.03	0.25	5.00	2.49
	1.04	0.27	5.00	2.49
	1.05	0.28	5.00	2.49
	1.05	0.30	5.00	2.50
	1.06	0.31	5.00	2.49
	1.07	0.33	5.00	2.49
	1.07	0.34	5.00	2.49
	1.08	0.35	5.00	2.49
	1.09	0.37	5.00	2.49
	1.09	0.38	5.00	2.49
	1.09	0.40	5.00	2.49
	1.10	0.41	5.00	2.49
	1.11	0.42	5.00	2.49
	1.12	0.44	5.00	2.49
	1.13	0.45	5.00	2.49
	1.14	0.46	5.00	2.49
	1.15	0.48	5.00	2.49
	1.16	0.49	5.00	2.49
	1.17	0.50	5.00	2.49
	1.17	0.52	5.00	2.50
	1.19	0.53	5.00	2.49
	1.20	0.54	5.00	2.49
	1.21	0.56	5.00	2.49
	1.21	0.57	5.00	2.49
	1.22	0.58	5.00	2.49
	1.24	0.59	5.00	2.49
	1.24	0.61	5.00	2.49
	1.25	0.62	5.00	2.49
	1.26	0.63	5.00	2.49
	1.28	0.64	5.00	2.49
	1.29	0.66	5.00	2.49
	1.30	0.67	5.00	2.49
	1.30	0.68	5.00	2.49
	1.31	0.69	5.00	2.49
	1.32	0.70	5.00	2.49
	1.33	0.71	5.00	2.49
	1.34	0.73	5.00	2.49
	1.35	0.74	5.00	2.49
	1.37	0.75	5.00	2.49
	1.38	0.76	5.00	2.49
	1.39	0.77	5.00	2.49
	1.40	0.78	5.00	2.49
	1.41	0.79	5.00	2.49
	1.42	0.80	5.00	2.49
	1.43	0.81	5.00	2.49
	1.44	0.82	5.00	2.49
	1.46	0.84	5.00	2.49
	1.47	0.85	5.00	2.49
	1.48	0.86	5.00	2.49
	1.49	0.87	5.00	2.49
	1.51	0.88	5.00	2.49
	1.51	0.89	5.00	2.49
	1.52	0.89	5.00	2.50
	1.53	0.90	5.00	2.50
	1.55	0.91	5.00	2.49
	1.56	0.92	5.00	2.49
	1.57	0.93	5.00	2.49
	1.58	0.94	5.00	2.49
	1.59	0.95	5.00	2.49
	1.60	0.96	5.00	2.49
	1.62	0.97	5.00	2.49
	1.63	0.98	5.00	2.49
	1.64	0.99	5.00	2.49
	1.65	0.99	5.00	2.49
	1.67	1.00	5.00	2.49
	1.68	1.01	5.00	2.50
	1.69	1.02	5.00	2.49
	1.70	1.03	5.00	2.49
	1.71	1.03	5.00	2.49
	1.72	1.04	5.00	2.49
	1.73	1.05	5.00	2.49
	1.74	1.06	5.00	2.49
	1.75	1.06	5.00	2.49
	1.76	1.07	5.00	2.50
	1.78	1.08	5.00	2.49
	1.79	1.09	5.00	2.49
	1.80	1.09	5.00	2.49
	1.82	1.10	5.00	2.49
	1.83	1.11	5.00	2.49
	1.84	1.11	5.00	2.49
	1.85	1.12	5.00	2.49
	1.86	1.13	5.00	2.50
	1.87	1.13	5.00	2.49
	1.89	1.14	5.00	2.49
	1.89	1.14	5.00	2.49
	1.91	1.15	5.00	2.49
	1.92	1.16	5.00	2.49
	1.93	1.16	5.00	2.49
	1.94	1.17	5.00	2.49
	1.95	1.17	5.00	2.49
	1.96	1.18	5.00	2.49
	1.97	1.18	5.00	2.49
	1.98	1.19	5.00	2.49
	1.99	1.19	5.00	2.49
	2.00	1.20	5.00	2.49
	2.01	1.20	5.00	2.49
	2.03	1.21	5.00	2.49
	2.04	1.21	5.00	2.49
	2.05	1.22	5.00	2.49
	2.06	1.22	5.00	2.49
	2.07	1.22	5.00	2.49
	2.08	1.23	5.00	2.50
	2.09	1.23	5.00	2.49
	2.11	1.24	5.00	2.49
	2.12	1.24	5.00	2.49
	2.13	1.24	5.00	2.49
	2.14	1.25	4.96	2.50
	2.15	1.25	4.93	2.49
	2.16	1.25	4.69	2.49
	2.17	1.26	4.58	2.49
	2.18	1.26	4.48	2.49
	2.19	1.26	4.37	2.49
	2.20	1.27	4.19	2.50
	2.21	1.27	4.22	2.49
	2.22	1.27	3.97	2.49
	2.23	1.27	3.93	2.50
	2.24	1.28	3.82	2.49
	2.25	1.28	3.64	2.49
	2.26	1.28	3.52	2.49
